gene,chromosome,insertions,expected,p,q
ENSMUSG00000021745,14,0.0,0.22682917996241644,1.0,1.0
ENSMUSG00000021747,14,0.0,0.08818452153408474,1.0,1.0
ENSMUSG00000021748,14,0.0,0.0018107704627122123,1.0,1.0
ENSMUSG00000021749,14,0.0,0.004587285172204271,1.0,1.0
ENSMUSG00000021750,14,0.0,0.003862976987119386,1.0,1.0
ENSMUSG00000021751,14,0.0,0.008088108066781214,1.0,1.0
ENSMUSG00000021752,14,0.0,0.0033197458483057224,1.0,1.0
ENSMUSG00000021767,14,0.0,0.0714047152462849,1.0,1.0
ENSMUSG00000021768,14,0.0,0.0027765147094920587,1.0,1.0
ENSMUSG00000021770,14,0.0,0.018892371827630747,1.0,1.0
ENSMUSG00000021771,14,0.0,0.006639491696611445,1.0,1.0
ENSMUSG00000021772,14,0.0,0.0038026179716956457,1.0,1.0
ENSMUSG00000021773,14,0.0,0.0001810770462712212,1.0,1.0
ENSMUSG00000021774,14,0.0,0.019013089858478226,1.0,1.0
ENSMUSG00000021775,14,0.0,0.010985340807120754,1.0,1.0
ENSMUSG00000021779,14,0.0,0.12572782912765126,1.0,1.0
ENSMUSG00000021782,14,0.0,0.019797757058986853,1.0,1.0
ENSMUSG00000021785,14,0.0,0.02951555854220906,1.0,1.0
ENSMUSG00000021786,14,0.0,0.0024747196323733566,1.0,1.0
ENSMUSG00000021789,14,0.0,0.00030179507711870204,1.0,1.0
ENSMUSG00000021790,14,0.0,0.006337696619492743,1.0,1.0
ENSMUSG00000021791,14,0.0,0.0064584146503402235,1.0,1.0
ENSMUSG00000021792,14,0.0,0.004225131079661828,1.0,1.0
ENSMUSG00000021794,14,0.0,0.013701496501189072,1.0,1.0
ENSMUSG00000021795,14,0.0,0.00301795077118702,1.0,1.0
ENSMUSG00000021796,14,0.0,0.04188915670407584,1.0,1.0
ENSMUSG00000021798,14,0.0,0.01183036702305312,1.0,1.0
ENSMUSG00000021799,14,0.0,0.0013882573547460294,1.0,1.0
ENSMUSG00000021803,14,0.0,0.0038026179716956457,1.0,1.0
ENSMUSG00000021804,14,0.0,0.0025954376632208375,1.0,1.0
ENSMUSG00000021806,14,0.0,0.01653837022610487,1.0,1.0
ENSMUSG00000021807,14,0.0,0.0057944654806790785,1.0,1.0
ENSMUSG00000021809,14,0.0,0.008872775267289839,1.0,1.0
ENSMUSG00000021810,14,0.0,0.009355647390679763,1.0,1.0
ENSMUSG00000021811,14,0.0,0.0008450262159323657,1.0,1.0
ENSMUSG00000021814,14,0.0,0.010743904745425793,1.0,1.0
ENSMUSG00000021815,14,0.0,0.004044054033390607,1.0,1.0
ENSMUSG00000021816,14,0.0,0.02848945528000547,1.0,1.0
ENSMUSG00000021819,14,0.0,0.002112565539830914,1.0,1.0
ENSMUSG00000021820,14,0.0,0.014365445670850217,1.0,1.0
ENSMUSG00000021822,14,0.0,0.0006639491696611444,1.0,1.0
ENSMUSG00000021823,14,0.0,0.04388100421305927,1.0,1.0
ENSMUSG00000021824,14,0.0,0.007001645789153887,1.0,1.0
ENSMUSG00000021830,14,0.0,0.033016381436786,1.0,1.0
ENSMUSG00000021831,14,0.0,0.014063650593731514,1.0,1.0
ENSMUSG00000021832,14,0.0,0.008570980190171138,1.0,1.0
ENSMUSG00000021835,14,0.0,0.0010864622776273272,1.0,1.0
ENSMUSG00000021838,14,0.0,0.06349768422577491,1.0,1.0
ENSMUSG00000021840,14,0.0,0.00875205723644236,1.0,1.0
ENSMUSG00000021843,14,0.0,0.04430351732102546,1.0,1.0
ENSMUSG00000021846,14,0.0,0.05239162538780667,1.0,1.0
ENSMUSG00000021848,14,0.0,0.005613388434407857,1.0,1.0
ENSMUSG00000021850,14,0.0,0.006760209727458925,1.0,1.0
ENSMUSG00000021852,14,0.0,0.08317472325391428,1.0,1.0
ENSMUSG00000021866,14,0.0,0.007303440866272589,1.0,1.0
ENSMUSG00000021868,14,0.0,0.0006639491696611444,1.0,1.0
ENSMUSG00000021870,14,0.0,0.061204041639672774,1.0,1.0
ENSMUSG00000021872,14,0.0,0.0003621540925424424,1.0,1.0
ENSMUSG00000021876,14,0.0,0.00440620812593305,1.0,1.0
ENSMUSG00000021877,14,0.0,0.010864622776273272,1.0,1.0
ENSMUSG00000021879,14,0.0,0.07822528398916756,1.0,1.0
ENSMUSG00000021880,14,0.0,0.0015693344010172506,1.0,1.0
ENSMUSG00000021884,14,0.0,0.011106058837968235,1.0,1.0
ENSMUSG00000021890,14,0.0,0.0038026179716956457,1.0,1.0
ENSMUSG00000021891,14,0.0,0.005432311388136636,1.0,1.0
ENSMUSG00000021892,14,0.0,0.014063650593731514,1.0,1.0
ENSMUSG00000021893,14,0.0,0.01931488493559693,1.0,1.0
ENSMUSG00000021895,14,0.0,0.08377831340815169,1.0,1.0
ENSMUSG00000021898,14,0.0,0.00748451791254381,1.0,1.0
ENSMUSG00000021900,14,0.0,0.007967390035933733,1.0,1.0
ENSMUSG00000021901,14,0.0,0.0012675393238985484,1.0,1.0
ENSMUSG00000021902,14,0.0,0.005734106465255339,1.0,1.0
ENSMUSG00000021903,14,0.0,0.005854824496102819,1.0,1.0
ENSMUSG00000021904,14,0.0,0.0009657442467798465,1.0,1.0
ENSMUSG00000021905,14,0.0,0.0007846672005086253,1.0,1.0
ENSMUSG00000021906,14,0.0,0.006096260557797781,1.0,1.0
ENSMUSG00000021907,14,0.0,0.004285490095085569,1.0,1.0
ENSMUSG00000021910,14,0.0,0.007786312989662513,1.0,1.0
ENSMUSG00000021911,14,0.0,0.04611428778373767,1.0,1.0
ENSMUSG00000021913,14,0.0,0.00301795077118702,1.0,1.0
ENSMUSG00000021916,14,0.0,0.0034404638791532033,1.0,1.0
ENSMUSG00000021917,14,0.0,0.0006639491696611444,1.0,1.0
ENSMUSG00000021918,14,0.0,0.013942932562884034,1.0,1.0
ENSMUSG00000021919,14,0.0,0.01321862437779915,1.0,1.0
ENSMUSG00000021922,14,0.0,0.0016900524318647313,1.0,1.0
ENSMUSG00000021928,14,0.0,0.005854824496102819,1.0,1.0
ENSMUSG00000021929,14,0.0,0.03687935842390539,1.0,1.0
ENSMUSG00000021930,14,0.0,0.009838519514069687,1.0,1.0
ENSMUSG00000021932,14,0.0,0.027825506110344327,1.0,1.0
ENSMUSG00000021936,14,0.0,0.030783097866107608,1.0,1.0
ENSMUSG00000021938,14,0.0,0.029153404449666617,1.0,1.0
ENSMUSG00000021939,14,0.0,0.005311593357289156,1.0,1.0
ENSMUSG00000021940,14,0.0,0.019194166904749448,1.0,1.0
ENSMUSG00000021943,14,0.0,0.0018107704627122123,1.0,1.0
ENSMUSG00000021944,14,0.0,0.02082386032119044,1.0,1.0
ENSMUSG00000021945,14,0.0,0.039052282979160045,1.0,1.0
ENSMUSG00000021947,14,0.0,0.03506858796119318,1.0,1.0
ENSMUSG00000021948,14,0.0,0.003862976987119386,1.0,1.0
ENSMUSG00000021950,14,0.0,0.002655796678644578,1.0,1.0
ENSMUSG00000021951,14,0.0,0.005975542526950301,1.0,1.0
ENSMUSG00000021952,14,0.0,0.04110448950356722,1.0,1.0
ENSMUSG00000021957,14,0.0,0.0046476441876280115,1.0,1.0
ENSMUSG00000021958,14,0.0,0.019978834105258074,1.0,1.0
ENSMUSG00000021959,14,0.0,0.018228422657969603,1.0,1.0
ENSMUSG00000021961,14,0.0,0.002655796678644578,1.0,1.0
ENSMUSG00000021962,14,0.0,0.015934780071867466,1.0,1.0
ENSMUSG00000021963,14,0.0,0.0027765147094920587,1.0,1.0
ENSMUSG00000021965,14,0.0,0.007605235943391291,1.0,1.0
ENSMUSG00000021967,14,0.0,0.0,1.0,1.0
ENSMUSG00000021969,14,0.0,0.022876066845597613,1.0,1.0
ENSMUSG00000021972,14,0.0,0.052150189326111714,1.0,1.0
ENSMUSG00000021973,14,0.0,0.030903815896955088,1.0,1.0
ENSMUSG00000021974,14,0.0,0.01484831779424014,1.0,1.0
ENSMUSG00000021975,14,0.0,0.028911968387971654,1.0,1.0
ENSMUSG00000021978,14,0.0,0.01183036702305312,1.0,1.0
ENSMUSG00000021981,14,0.0,0.05776357776051957,1.0,1.0
ENSMUSG00000021982,14,0.0,0.012977188316104187,1.0,1.0
ENSMUSG00000021983,14,0.0,0.16375400884460772,1.0,1.0
ENSMUSG00000021986,14,0.0,0.0007243081850848848,1.0,1.0
ENSMUSG00000021987,14,0.0,0.014606881732545178,1.0,1.0
ENSMUSG00000021990,14,0.0,0.03337853552932844,1.0,1.0
ENSMUSG00000021991,14,5.0,0.25187817136326873,6.853159861072942e-06,0.0023510450219396835
ENSMUSG00000021993,14,0.0,0.03736223054729531,1.0,1.0
ENSMUSG00000021994,14,0.0,0.005009798280170454,1.0,1.0
ENSMUSG00000021996,14,0.0,0.008389903143899917,1.0,1.0
ENSMUSG00000021997,14,0.0,0.017443755457460977,1.0,1.0
ENSMUSG00000021998,14,0.0,0.03561181910000684,1.0,1.0
ENSMUSG00000021999,14,0.0,0.013882573547460293,1.0,1.0
ENSMUSG00000022000,14,0.0,0.030722738850683867,1.0,1.0
ENSMUSG00000022002,14,0.0,0.012615034223561744,1.0,1.0
ENSMUSG00000022003,14,0.0,0.007907031020509993,1.0,1.0
ENSMUSG00000022008,14,0.0,0.008570980190171138,1.0,1.0
ENSMUSG00000022009,14,0.0,0.010079955575764648,1.0,1.0
ENSMUSG00000022010,14,0.0,0.03235243226712486,1.0,1.0
ENSMUSG00000022012,14,0.0,0.19399387557190167,1.0,1.0
ENSMUSG00000022013,14,0.0,0.021608527521699065,1.0,1.0
ENSMUSG00000022014,14,0.0,0.037784743655261493,1.0,1.0
ENSMUSG00000022015,14,0.0,0.00905385231356106,1.0,1.0
ENSMUSG00000022016,14,0.0,0.020099552136105554,1.0,1.0
ENSMUSG00000022018,14,0.0,0.003742258956271905,1.0,1.0
ENSMUSG00000022019,14,0.0,0.05794465480679079,1.0,1.0
ENSMUSG00000022020,14,0.0,0.030903815896955088,1.0,1.0
ENSMUSG00000022021,14,0.0,0.2094457835203792,1.0,1.0
ENSMUSG00000022022,14,0.0,0.008872775267289839,1.0,1.0
ENSMUSG00000022023,14,0.0,0.009597083452374724,1.0,1.0
ENSMUSG00000022024,14,0.0,0.018650935765935784,1.0,1.0
ENSMUSG00000022025,14,0.0,0.00905385231356106,1.0,1.0
ENSMUSG00000022026,14,0.0,0.008269185113052436,1.0,1.0
ENSMUSG00000022031,14,0.0,0.021246373429156622,1.0,1.0
ENSMUSG00000022032,14,0.0,0.01937524395102067,1.0,1.0
ENSMUSG00000022033,14,0.0,0.005311593357289156,1.0,1.0
ENSMUSG00000022034,14,0.0,0.005854824496102819,1.0,1.0
ENSMUSG00000022035,14,0.0,0.009416006406103503,1.0,1.0
ENSMUSG00000022037,14,0.0,0.0024747196323733566,1.0,1.0
ENSMUSG00000022039,14,0.0,0.017262678411189756,1.0,1.0
ENSMUSG00000022040,14,0.0,0.01044210966830709,1.0,1.0
ENSMUSG00000022041,14,0.0,0.0033197458483057224,1.0,1.0
ENSMUSG00000022043,14,0.0,0.002655796678644578,1.0,1.0
ENSMUSG00000022044,14,0.0,0.003561181910000684,1.0,1.0
ENSMUSG00000022048,14,0.0,0.013701496501189072,1.0,1.0
ENSMUSG00000022051,14,0.0,0.009959237544917166,1.0,1.0
ENSMUSG00000022052,14,0.0,0.025531863524242193,1.0,1.0
ENSMUSG00000022053,14,0.0,0.062109426871028876,1.0,1.0
ENSMUSG00000022054,14,0.0,0.01346006043949411,1.0,1.0
ENSMUSG00000022055,14,0.0,0.0010864622776273272,1.0,1.0
ENSMUSG00000022056,14,0.0,0.014787958778816399,1.0,1.0
ENSMUSG00000022057,14,0.0,0.008329544128476175,1.0,1.0
ENSMUSG00000022061,14,0.0,0.0001810770462712212,1.0,1.0
ENSMUSG00000022064,14,0.0,0.06392019733374109,1.0,1.0
ENSMUSG00000022070,14,0.0,0.009295288375256023,1.0,1.0
ENSMUSG00000022074,14,0.0,0.003561181910000684,1.0,1.0
ENSMUSG00000022075,14,0.0,0.004285490095085569,1.0,1.0
ENSMUSG00000022076,14,0.0,0.19568392800376638,1.0,1.0
ENSMUSG00000022085,14,0.0,0.044846748459839124,1.0,1.0
ENSMUSG00000022089,14,0.0,0.009295288375256023,1.0,1.0
ENSMUSG00000022090,14,0.0,0.001327898339322289,1.0,1.0
ENSMUSG00000022091,14,0.0,0.006398055634916483,1.0,1.0
ENSMUSG00000022092,14,0.0,0.03126596998949753,1.0,1.0
ENSMUSG00000022094,14,0.0,0.010321391637459609,1.0,1.0
ENSMUSG00000022095,14,0.0,0.0024747196323733566,1.0,1.0
ENSMUSG00000022096,14,0.0,0.002655796678644578,1.0,1.0
ENSMUSG00000022097,14,0.0,0.0001810770462712212,1.0,1.0
ENSMUSG00000022098,14,0.0,0.007846672005086253,1.0,1.0
ENSMUSG00000022099,14,0.0,0.006579132681187704,1.0,1.0
ENSMUSG00000022100,14,0.0,0.04472603042899164,1.0,1.0
ENSMUSG00000022101,14,0.0,0.0009657442467798465,1.0,1.0
ENSMUSG00000022102,14,0.0,0.00030179507711870204,1.0,1.0
ENSMUSG00000022103,14,0.0,0.01943560296644441,1.0,1.0
ENSMUSG00000022105,14,0.0,0.06458414650340223,1.0,1.0
ENSMUSG00000022106,14,0.0,0.030602020819836387,1.0,1.0
ENSMUSG00000022108,14,0.0,0.008631339205594878,1.0,1.0
ENSMUSG00000022109,14,0.0,0.0034404638791532033,1.0,1.0
ENSMUSG00000022110,14,0.0,0.027704788079496848,1.0,1.0
ENSMUSG00000022111,14,0.0,0.02245355373763143,1.0,1.0
ENSMUSG00000022112,14,5.0,0.602443332944353,0.000401777317305809,0.12762382081012114
ENSMUSG00000022113,14,0.0,0.00012071803084748081,1.0,1.0
ENSMUSG00000022114,14,0.0,0.0012071803084748082,1.0,1.0
ENSMUSG00000022119,14,0.0,0.038991923963736304,1.0,1.0
ENSMUSG00000022120,14,0.0,0.016598729241528613,1.0,1.0
ENSMUSG00000022122,14,0.0,0.010321391637459609,1.0,1.0
ENSMUSG00000022123,14,0.0,0.039595514117973706,1.0,1.0
ENSMUSG00000022124,14,0.0,0.007846672005086253,1.0,1.0
ENSMUSG00000022125,14,0.0,0.0015693344010172506,1.0,1.0
ENSMUSG00000022126,14,0.0,0.002535078647797097,1.0,1.0
ENSMUSG00000022129,14,0.0,0.013822214532036553,1.0,1.0
ENSMUSG00000022130,14,0.0,0.005854824496102819,1.0,1.0
ENSMUSG00000022131,14,0.0,0.007303440866272589,1.0,1.0
ENSMUSG00000022132,14,0.0,0.024747196323733567,1.0,1.0
ENSMUSG00000022136,14,0.0,0.014425804686273956,1.0,1.0
ENSMUSG00000022139,14,0.0,0.0509430090176369,1.0,1.0
ENSMUSG00000022159,14,0.0,0.0055530294189841175,1.0,1.0
ENSMUSG00000022160,14,0.0,0.004104413048814348,1.0,1.0
ENSMUSG00000022174,14,0.0,0.0039836950179668665,1.0,1.0
ENSMUSG00000022175,14,0.0,0.0007846672005086253,1.0,1.0
ENSMUSG00000022176,14,0.0,0.0005432311388136636,1.0,1.0
ENSMUSG00000022177,14,0.0,0.0022936425861021354,1.0,1.0
ENSMUSG00000022178,14,0.0,0.0011468212930510677,1.0,1.0
ENSMUSG00000022179,14,0.0,0.006699850712035185,1.0,1.0
ENSMUSG00000022180,14,0.0,0.012796111269832966,1.0,1.0
ENSMUSG00000022185,14,0.0,0.015874421056443728,1.0,1.0
ENSMUSG00000022193,14,0.0,0.0014486163701697696,1.0,1.0
ENSMUSG00000022194,14,0.0,0.0018711294781359525,1.0,1.0
ENSMUSG00000022199,14,0.0,0.0006035901542374041,1.0,1.0
ENSMUSG00000022203,14,0.0,0.001327898339322289,1.0,1.0
ENSMUSG00000022204,14,0.0,0.0021729245552546544,1.0,1.0
ENSMUSG00000022208,14,0.0,0.001327898339322289,1.0,1.0
ENSMUSG00000022209,14,0.0,0.003862976987119386,1.0,1.0
ENSMUSG00000022210,14,0.0,0.0027765147094920587,1.0,1.0
ENSMUSG00000022211,14,0.0,0.001629693416440991,1.0,1.0
ENSMUSG00000022212,14,0.0,0.0008450262159323657,1.0,1.0
ENSMUSG00000022214,14,0.0,0.0018107704627122123,1.0,1.0
ENSMUSG00000022215,14,0.0,6.0359015423740406e-05,1.0,1.0
ENSMUSG00000022216,14,0.0,0.0003621540925424424,1.0,1.0
ENSMUSG00000022217,14,0.0,0.00150897538559351,1.0,1.0
ENSMUSG00000022218,14,0.0,0.002052206524407174,1.0,1.0
ENSMUSG00000022219,14,0.0,0.001026103262203587,1.0,1.0
ENSMUSG00000022220,14,0.0,0.0017504114472884718,1.0,1.0
ENSMUSG00000022221,14,0.0,0.0004225131079661828,1.0,1.0
ENSMUSG00000022223,14,0.0,0.0004225131079661828,1.0,1.0
ENSMUSG00000022225,14,0.0,0.00048287212338992325,1.0,1.0
ENSMUSG00000022229,14,0.0,0.005251234341865415,1.0,1.0
ENSMUSG00000023064,14,0.0,0.0005432311388136636,1.0,1.0
ENSMUSG00000023110,14,0.0,0.0025954376632208375,1.0,1.0
ENSMUSG00000023156,14,0.0,0.003259386832881982,1.0,1.0
ENSMUSG00000023243,14,0.0,0.009114211328984802,1.0,1.0
ENSMUSG00000023387,14,0.0,0.0006639491696611444,1.0,1.0
ENSMUSG00000023411,14,0.0,0.0010864622776273272,1.0,1.0
ENSMUSG00000025277,14,0.0,0.015572625979325025,1.0,1.0
ENSMUSG00000025278,14,0.0,0.03995766821051615,1.0,1.0
ENSMUSG00000025279,14,0.0,0.007303440866272589,1.0,1.0
ENSMUSG00000025280,14,0.0,0.009416006406103503,1.0,1.0
ENSMUSG00000025290,14,0.0,0.0018107704627122123,1.0,1.0
ENSMUSG00000025544,14,0.0,0.024747196323733567,1.0,1.0
ENSMUSG00000025545,14,0.0,0.0770784626961165,1.0,1.0
ENSMUSG00000025551,14,0.0,0.2980528181624301,1.0,1.0
ENSMUSG00000025555,14,0.0,0.07043897099950505,1.0,1.0
ENSMUSG00000025557,14,0.0,0.011951085053900601,1.0,1.0
ENSMUSG00000025558,14,0.0,0.07387943487865825,1.0,1.0
ENSMUSG00000030662,14,0.0,0.014425804686273956,1.0,1.0
ENSMUSG00000032849,14,0.0,0.06832640545967414,1.0,1.0
ENSMUSG00000032925,14,0.0,0.1298322421764656,1.0,1.0
ENSMUSG00000033004,14,0.0,0.11431997521256433,1.0,1.0
ENSMUSG00000033060,14,0.0,0.0742415889712007,1.0,1.0
ENSMUSG00000033083,14,5.0,0.05577173025153614,4.2925792868373684e-09,1.6362358334915863e-06
ENSMUSG00000033111,14,0.0,0.007665594958815031,1.0,1.0
ENSMUSG00000033166,14,0.0,0.01183036702305312,1.0,1.0
ENSMUSG00000033186,14,0.0,0.0036818999408481648,1.0,1.0
ENSMUSG00000033214,14,0.0,0.0013882573547460294,1.0,1.0
ENSMUSG00000033405,14,0.0,0.007907031020509993,1.0,1.0
ENSMUSG00000033446,14,0.0,0.0007846672005086253,1.0,1.0
ENSMUSG00000033470,14,0.0,0.006156619573221522,1.0,1.0
ENSMUSG00000033487,14,0.0,0.07538841026425176,1.0,1.0
ENSMUSG00000033589,14,0.0,0.00030179507711870204,1.0,1.0
ENSMUSG00000033595,14,0.0,0.0012071803084748082,1.0,1.0
ENSMUSG00000033644,14,0.0,0.01635729317983365,1.0,1.0
ENSMUSG00000033712,14,0.0,0.0025954376632208375,1.0,1.0
ENSMUSG00000033730,14,0.0,0.0,1.0,1.0
ENSMUSG00000033885,14,0.0,0.020461706228647996,1.0,1.0
ENSMUSG00000034190,14,0.0,0.003078309786610761,1.0,1.0
ENSMUSG00000034194,14,0.0,0.002233283570678395,1.0,1.0
ENSMUSG00000034205,14,0.0,0.0176248325037322,1.0,1.0
ENSMUSG00000034235,14,0.0,0.03881084691746508,1.0,1.0
ENSMUSG00000034248,14,0.0,0.0088124162518661,1.0,1.0
ENSMUSG00000034327,14,0.0,0.01327898339322289,1.0,1.0
ENSMUSG00000034463,14,0.0,0.007665594958815031,1.0,1.0
ENSMUSG00000034522,14,0.0,0.009355647390679763,1.0,1.0
ENSMUSG00000034532,14,0.0,0.015150112871358841,1.0,1.0
ENSMUSG00000034623,14,0.0,0.002535078647797097,1.0,1.0
ENSMUSG00000034731,14,0.0,0.05963470723865552,1.0,1.0
ENSMUSG00000034795,14,0.0,0.026376889740174558,1.0,1.0
ENSMUSG00000034893,14,0.0,0.021789604567970286,1.0,1.0
ENSMUSG00000034913,14,0.0,0.0021729245552546544,1.0,1.0
ENSMUSG00000034959,14,0.0,0.008872775267289839,1.0,1.0
ENSMUSG00000034997,14,0.0,0.02354001601525876,1.0,1.0
ENSMUSG00000035067,14,0.0,0.0537798827425527,1.0,1.0
ENSMUSG00000035078,14,0.0,0.007786312989662513,1.0,1.0
ENSMUSG00000035095,14,0.0,0.003923336002543127,1.0,1.0
ENSMUSG00000035121,14,0.0,0.002836873724915799,1.0,1.0
ENSMUSG00000035161,14,0.0,0.040802694426448516,1.0,1.0
ENSMUSG00000035184,14,0.0,0.014124009609155256,1.0,1.0
ENSMUSG00000035235,14,0.0,0.001931488493559693,1.0,1.0
ENSMUSG00000035296,14,0.0,0.012132162100171822,1.0,1.0
ENSMUSG00000035469,14,0.0,0.012735752254409226,1.0,1.0
ENSMUSG00000035566,14,0.0,0.04997726477085706,1.0,1.0
ENSMUSG00000035626,14,0.0,0.004164772064238088,1.0,1.0
ENSMUSG00000035726,14,0.0,0.015331189917630062,1.0,1.0
ENSMUSG00000035896,14,0.0,0.00012071803084748081,1.0,1.0
ENSMUSG00000035932,14,0.0,0.0005432311388136636,1.0,1.0
ENSMUSG00000035953,14,0.0,0.00024143606169496162,1.0,1.0
ENSMUSG00000035960,14,0.0,0.0005432311388136636,1.0,1.0
ENSMUSG00000036023,14,0.0,0.004828721233899233,1.0,1.0
ENSMUSG00000036242,14,0.0,0.03971623214882119,1.0,1.0
ENSMUSG00000036282,14,0.0,0.008570980190171138,1.0,1.0
ENSMUSG00000036291,14,0.0,0.010079955575764648,1.0,1.0
ENSMUSG00000036339,14,0.0,0.030662379835260125,1.0,1.0
ENSMUSG00000036422,14,0.0,0.00012071803084748081,1.0,1.0
ENSMUSG00000036461,14,0.0,0.04038018131848233,1.0,1.0
ENSMUSG00000037526,14,0.0,0.00875205723644236,1.0,1.0
ENSMUSG00000037536,14,0.0,0.02692012087898822,1.0,1.0
ENSMUSG00000037544,14,0.0,0.010321391637459609,1.0,1.0
ENSMUSG00000037572,14,0.0,0.017383396442037236,1.0,1.0
ENSMUSG00000037580,14,0.0,0.011106058837968235,1.0,1.0
ENSMUSG00000037628,14,0.0,0.00440620812593305,1.0,1.0
ENSMUSG00000037697,14,0.0,0.023238220938140056,1.0,1.0
ENSMUSG00000037712,14,0.0,0.02800658315661555,1.0,1.0
ENSMUSG00000037722,14,0.0,0.012916829300680447,1.0,1.0
ENSMUSG00000037759,14,0.0,0.004044054033390607,1.0,1.0
ENSMUSG00000037798,14,0.0,0.003561181910000684,1.0,1.0
ENSMUSG00000037824,14,0.0,0.012977188316104187,1.0,1.0
ENSMUSG00000037833,14,0.0,0.022694989799326392,1.0,1.0
ENSMUSG00000039081,14,0.0,0.0005432311388136636,1.0,1.0
ENSMUSG00000039197,14,0.0,0.18216350854884855,1.0,1.0
ENSMUSG00000039308,14,0.0,0.00150897538559351,1.0,1.0
ENSMUSG00000039357,14,0.0,0.0004225131079661828,1.0,1.0
ENSMUSG00000039367,14,0.0,0.003078309786610761,1.0,1.0
ENSMUSG00000039376,14,0.0,0.0009657442467798465,1.0,1.0
ENSMUSG00000039543,14,0.0,0.018349140688817083,1.0,1.0
ENSMUSG00000039599,14,0.0,0.012675393238985486,1.0,1.0
ENSMUSG00000040040,14,0.0,0.03651720433136295,1.0,1.0
ENSMUSG00000040055,14,0.0,0.0035008228945769436,1.0,1.0
ENSMUSG00000040123,14,0.0,0.008510621174747397,1.0,1.0
ENSMUSG00000040314,14,0.0,0.00024143606169496162,1.0,1.0
ENSMUSG00000040380,14,0.0,0.0,1.0,1.0
ENSMUSG00000040432,14,0.0,0.0,1.0,1.0
ENSMUSG00000040472,14,0.0,0.0008450262159323657,1.0,1.0
ENSMUSG00000040618,14,0.0,0.0017504114472884718,1.0,1.0
ENSMUSG00000040632,14,0.0,0.0008450262159323657,1.0,1.0
ENSMUSG00000040640,14,0.0,0.3034851295505668,1.0,1.0
ENSMUSG00000040651,14,0.0,0.0321109962054299,1.0,1.0
ENSMUSG00000040701,14,0.0,0.0010864622776273272,1.0,1.0
ENSMUSG00000040717,14,0.0,0.021970681614241507,1.0,1.0
ENSMUSG00000040721,14,0.0,0.0057944654806790785,1.0,1.0
ENSMUSG00000040726,14,0.0,0.0028972327403395393,1.0,1.0
ENSMUSG00000040752,14,0.0,0.003742258956271905,1.0,1.0
ENSMUSG00000040759,14,0.0,0.00012071803084748081,1.0,1.0
ENSMUSG00000040760,14,0.0,0.024083247154072424,1.0,1.0
ENSMUSG00000040770,14,0.0,0.0006639491696611444,1.0,1.0
ENSMUSG00000040818,14,0.0,0.02396252912322494,1.0,1.0
ENSMUSG00000040822,14,0.0,0.0009657442467798465,1.0,1.0
ENSMUSG00000040997,14,0.0,0.004949439264746713,1.0,1.0
ENSMUSG00000041014,14,0.0,0.4802163267112787,1.0,1.0
ENSMUSG00000041028,14,0.0,0.00603590154237404,1.0,1.0
ENSMUSG00000041044,14,0.0,0.0017504114472884718,1.0,1.0
ENSMUSG00000041078,14,0.0,0.2176546096180079,1.0,1.0
ENSMUSG00000041408,14,0.0,0.03766402562441401,1.0,1.0
ENSMUSG00000041445,14,0.0,0.00591518351152656,1.0,1.0
ENSMUSG00000041471,14,0.0,0.0318092011283112,1.0,1.0
ENSMUSG00000041479,14,0.0,0.0009053852313561061,1.0,1.0
ENSMUSG00000041534,14,0.0,0.0018107704627122123,1.0,1.0
ENSMUSG00000041594,14,0.0,0.024264324200343645,1.0,1.0
ENSMUSG00000041625,14,0.0,0.032050637190006157,1.0,1.0
ENSMUSG00000041650,14,0.0,0.13381593719443247,1.0,1.0
ENSMUSG00000041673,14,0.0,0.008027749051357475,1.0,1.0
ENSMUSG00000041703,14,0.0,0.00150897538559351,1.0,1.0
ENSMUSG00000041707,14,0.0,0.007544876927967551,1.0,1.0
ENSMUSG00000041730,14,0.0,0.01189072603847686,1.0,1.0
ENSMUSG00000041765,14,0.0,0.04388100421305927,1.0,1.0
ENSMUSG00000042104,14,0.0,0.04701967301509378,1.0,1.0
ENSMUSG00000042156,14,0.0,0.014305086655426477,1.0,1.0
ENSMUSG00000042286,14,0.0,0.003923336002543127,1.0,1.0
ENSMUSG00000042323,14,0.0,0.048589007416111024,1.0,1.0
ENSMUSG00000042354,14,0.0,0.003138668802034501,1.0,1.0
ENSMUSG00000042485,14,0.0,0.00012071803084748081,1.0,1.0
ENSMUSG00000042567,14,0.0,0.06446342847255475,1.0,1.0
ENSMUSG00000042682,14,0.0,0.0023540016015258756,1.0,1.0
ENSMUSG00000042888,14,0.0,0.0,1.0,1.0
ENSMUSG00000043004,14,0.0,0.0327145863596673,1.0,1.0
ENSMUSG00000043157,14,0.0,0.0001810770462712212,1.0,1.0
ENSMUSG00000043418,14,0.0,0.0017504114472884718,1.0,1.0
ENSMUSG00000043681,14,0.0,0.0009053852313561061,1.0,1.0
ENSMUSG00000043702,14,0.0,0.001629693416440991,1.0,1.0
ENSMUSG00000043881,14,0.0,0.00024143606169496162,1.0,1.0
ENSMUSG00000044186,14,0.0,0.0011468212930510677,1.0,1.0
ENSMUSG00000044286,14,0.0,0.001931488493559693,1.0,1.0
ENSMUSG00000044350,14,0.0,0.0024747196323733566,1.0,1.0
ENSMUSG00000044447,14,0.0,0.049554751662890875,1.0,1.0
