gene,chromosome,insertions,expected,p,q
ENSMUSG00000064329,2,0.0,0.0190208689764961,1.0,1.0
ENSMUSG00000066798,2,0.0,0.0016811374095387966,1.0,1.0
ENSMUSG00000067578,2,0.0,0.00046431414168214384,1.0,1.0
ENSMUSG00000067704,2,0.0,0.00011207582730258644,1.0,1.0
ENSMUSG00000067786,2,0.0,9.606499483078838e-05,1.0,1.0
ENSMUSG00000067787,2,0.0,0.0008005416235899031,1.0,1.0
ENSMUSG00000067818,2,0.0,0.00020814082213337483,1.0,1.0
ENSMUSG00000067847,2,0.0,0.00014409749224618258,1.0,1.0
ENSMUSG00000068008,2,0.0,0.0004322924767385477,1.0,1.0
ENSMUSG00000068009,2,0.0,0.00027218415202056705,1.0,1.0
ENSMUSG00000068040,2,0.0,0.003842599793231535,1.0,1.0
ENSMUSG00000068079,2,0.0,0.00027218415202056705,1.0,1.0
ENSMUSG00000068115,2,0.0,0.006884657962873167,1.0,1.0
ENSMUSG00000068129,2,0.0,0.00040027081179495156,1.0,1.0
ENSMUSG00000068154,2,0.0,1.6010832471798063e-05,1.0,1.0
ENSMUSG00000068205,2,0.0,0.22240647386574688,1.0,1.0
ENSMUSG00000068264,2,0.0,0.00027218415202056705,1.0,1.0
ENSMUSG00000068267,2,0.0,1.6010832471798063e-05,1.0,1.0
ENSMUSG00000068290,2,0.0,0.0004322924767385477,1.0,1.0
ENSMUSG00000068373,2,0.0,0.019148955636270483,1.0,1.0
ENSMUSG00000068394,2,0.0,0.005171498888390774,1.0,1.0
ENSMUSG00000068452,2,0.0,0.0005763899689847303,1.0,1.0
ENSMUSG00000068479,2,0.0,0.0009126174508924896,1.0,1.0
ENSMUSG00000068580,2,0.0,0.00040027081179495156,1.0,1.0
ENSMUSG00000068614,2,0.0,0.0003522383143795574,1.0,1.0
ENSMUSG00000068615,2,0.0,0.00020814082213337483,1.0,1.0
ENSMUSG00000068686,2,0.0,0.002033375723918354,1.0,1.0
ENSMUSG00000068735,2,0.0,0.00028819498449236515,1.0,1.0
ENSMUSG00000068742,2,0.0,0.0011687907704412586,1.0,1.0
ENSMUSG00000068816,2,0.0,0.0006404332988719226,1.0,1.0
ENSMUSG00000068859,2,0.0,9.606499483078838e-05,1.0,1.0
ENSMUSG00000068882,2,0.0,0.0013449099276310373,1.0,1.0
ENSMUSG00000068966,2,0.0,0.001553050749764412,1.0,1.0
ENSMUSG00000069020,2,0.0,0.0009606499483078838,1.0,1.0
ENSMUSG00000069080,2,0.0,6.404332988719225e-05,1.0,1.0
ENSMUSG00000069132,2,0.0,0.008821968691960733,1.0,1.0
ENSMUSG00000069495,2,0.0,0.014169586737541286,1.0,1.0
ENSMUSG00000070476,2,0.0,0.0004322924767385477,1.0,1.0
ENSMUSG00000070495,2,0.0,0.001248844932800249,1.0,1.0
ENSMUSG00000070529,2,0.0,4.803249741539419e-05,1.0,1.0
ENSMUSG00000070533,2,0.0,0.001024693278195076,1.0,1.0
ENSMUSG00000070544,2,0.0,0.009958737797458395,1.0,1.0
ENSMUSG00000070708,2,0.0,3.2021664943596127e-05,1.0,1.0
ENSMUSG00000070719,2,0.0,0.000768519958646307,1.0,1.0
ENSMUSG00000070730,2,0.0,0.0013449099276310373,1.0,1.0
ENSMUSG00000070866,2,0.0,0.028787476784292918,1.0,1.0
ENSMUSG00000070880,2,0.0,0.00355440480873917,1.0,1.0
ENSMUSG00000070883,2,0.0,0.0034103073164929876,1.0,1.0
ENSMUSG00000070953,2,0.0,0.001537039917292614,1.0,1.0
ENSMUSG00000072980,2,0.0,0.0008805957859488935,1.0,1.0
ENSMUSG00000074569,2,0.0,0.0003682491468513555,1.0,1.0
ENSMUSG00000074570,2,0.0,0.002225505713579931,1.0,1.0
ENSMUSG00000074575,2,0.0,0.0010567149431386722,1.0,1.0
ENSMUSG00000074576,2,0.0,3.2021664943596127e-05,1.0,1.0
ENSMUSG00000074577,2,0.0,0.0007044766287591148,1.0,1.0
ENSMUSG00000074582,2,0.0,0.007012744622647552,1.0,1.0
ENSMUSG00000074594,2,0.0,0.0003522383143795574,1.0,1.0
ENSMUSG00000074595,2,0.0,0.00027218415202056705,1.0,1.0
ENSMUSG00000074596,2,0.0,0.00019212998966157676,1.0,1.0
ENSMUSG00000074607,2,0.0,0.006916679627816763,1.0,1.0
ENSMUSG00000074622,2,0.0,1.6010832471798063e-05,1.0,1.0
ENSMUSG00000074625,2,0.0,0.0019052890641439695,1.0,1.0
ENSMUSG00000074627,2,0.0,0.0056518238625447165,1.0,1.0
ENSMUSG00000074628,2,0.0,0.0003522383143795574,1.0,1.0
ENSMUSG00000074643,2,0.0,0.004066751447836708,1.0,1.0
ENSMUSG00000074646,2,0.0,0.0004963358066257399,1.0,1.0
ENSMUSG00000074647,2,0.0,0.0001280866597743845,1.0,1.0
ENSMUSG00000074652,2,0.0,0.0009126174508924896,1.0,1.0
ENSMUSG00000074656,2,0.0,0.003266209824246805,1.0,1.0
ENSMUSG00000074665,2,0.0,0.0010887366080822682,1.0,1.0
ENSMUSG00000074673,2,0.0,0.0026417873578466803,1.0,1.0
ENSMUSG00000074676,2,0.0,3.2021664943596127e-05,1.0,1.0
ENSMUSG00000074678,2,0.0,6.404332988719225e-05,1.0,1.0
ENSMUSG00000074679,2,0.0,0.00016010832471798065,1.0,1.0
ENSMUSG00000074680,2,0.0,0.0003842599793231535,1.0,1.0
ENSMUSG00000074681,2,0.0,0.0003202166494359613,1.0,1.0
ENSMUSG00000074682,2,0.0,1.6010832471798063e-05,1.0,1.0
ENSMUSG00000074698,2,0.0,0.005763899689847303,1.0,1.0
ENSMUSG00000074704,2,0.0,0.0030260473371698337,1.0,1.0
ENSMUSG00000074736,2,0.0,0.014425760057090054,1.0,1.0
ENSMUSG00000074743,2,0.0,1.6010832471798063e-05,1.0,1.0
ENSMUSG00000074749,2,0.0,0.012584514322833277,1.0,1.0
ENSMUSG00000074754,2,0.0,0.00011207582730258644,1.0,1.0
ENSMUSG00000074764,2,0.0,0.015466464167756929,1.0,1.0
ENSMUSG00000074766,2,0.0,0.007156842114893734,1.0,1.0
ENSMUSG00000074771,2,0.0,0.004643141416821438,1.0,1.0
ENSMUSG00000074793,2,0.0,0.0008966066184206915,1.0,1.0
ENSMUSG00000074796,2,0.0,0.0005924008014565283,1.0,1.0
ENSMUSG00000074797,2,0.0,0.0008325632885334993,1.0,1.0
ENSMUSG00000074825,2,0.0,8.005416235899032e-05,1.0,1.0
ENSMUSG00000074872,2,0.0,0.0013609207601028353,1.0,1.0
ENSMUSG00000074884,2,0.0,4.803249741539419e-05,1.0,1.0
ENSMUSG00000074890,2,0.0,0.001040704110666874,1.0,1.0
ENSMUSG00000074899,2,0.0,0.001537039917292614,1.0,1.0
ENSMUSG00000074916,2,0.0,0.0,1.0,1.0
ENSMUSG00000074923,2,0.0,0.0014409749224618257,1.0,1.0
ENSMUSG00000074934,2,0.0,0.001040704110666874,1.0,1.0
ENSMUSG00000074939,2,0.0,3.2021664943596127e-05,1.0,1.0
ENSMUSG00000074968,2,0.0,0.0355280372549199,1.0,1.0
ENSMUSG00000074971,2,0.0,0.0,1.0,1.0
ENSMUSG00000074994,2,0.0,0.007717221251406666,1.0,1.0
ENSMUSG00000075012,2,0.0,8.005416235899032e-05,1.0,1.0
ENSMUSG00000075023,2,0.0,0.000736498293702711,1.0,1.0
ENSMUSG00000075028,2,0.0,0.0028499281799800554,1.0,1.0
ENSMUSG00000075040,2,0.0,0.00014409749224618258,1.0,1.0
ENSMUSG00000075065,2,0.0,0.0003522383143795574,1.0,1.0
ENSMUSG00000075069,2,0.0,0.0003202166494359613,1.0,1.0
ENSMUSG00000075073,2,0.0,0.0006404332988719226,1.0,1.0
ENSMUSG00000075090,2,0.0,0.0003522383143795574,1.0,1.0
ENSMUSG00000075094,2,0.0,3.2021664943596127e-05,1.0,1.0
ENSMUSG00000075112,2,0.0,0.0011047474405540664,1.0,1.0
ENSMUSG00000075121,2,0.0,0.0010567149431386722,1.0,1.0
ENSMUSG00000075139,2,0.0,0.0001761191571897787,1.0,1.0
ENSMUSG00000075140,2,0.0,0.0005283574715693361,1.0,1.0
ENSMUSG00000075143,2,0.0,0.0005443683040411341,1.0,1.0
ENSMUSG00000075144,2,0.0,0.0005763899689847303,1.0,1.0
ENSMUSG00000075145,2,0.0,0.0003042058169641632,1.0,1.0
ENSMUSG00000075158,2,0.0,0.0004322924767385477,1.0,1.0
ENSMUSG00000075166,2,0.0,0.0009446391158360858,1.0,1.0
ENSMUSG00000075168,2,0.0,0.0003202166494359613,1.0,1.0
ENSMUSG00000075175,2,0.0,0.0005283574715693361,1.0,1.0
ENSMUSG00000075194,2,0.0,0.0006404332988719226,1.0,1.0
ENSMUSG00000075197,2,0.0,0.00027218415202056705,1.0,1.0
ENSMUSG00000075198,2,0.0,0.000768519958646307,1.0,1.0
ENSMUSG00000075199,2,0.0,0.0005283574715693361,1.0,1.0
ENSMUSG00000075208,2,0.0,0.0004803249741539419,1.0,1.0
ENSMUSG00000075209,2,0.0,0.00040027081179495156,1.0,1.0
ENSMUSG00000075211,2,0.0,0.0006244224664001245,1.0,1.0
ENSMUSG00000075220,2,0.0,3.2021664943596127e-05,1.0,1.0
ENSMUSG00000075224,2,0.0,0.00022415165460517287,1.0,1.0
ENSMUSG00000075249,2,0.0,0.00800541623589903,1.0,1.0
ENSMUSG00000075256,2,0.0,0.010727257756104702,1.0,1.0
ENSMUSG00000075267,2,0.0,0.0012008124353848548,1.0,1.0
ENSMUSG00000075270,2,0.0,0.03354269402841694,1.0,1.0
ENSMUSG00000075271,2,0.0,4.803249741539419e-05,1.0,1.0
ENSMUSG00000075273,2,0.0,3.2021664943596127e-05,1.0,1.0
ENSMUSG00000075284,2,0.0,0.008037437900842628,1.0,1.0
ENSMUSG00000075302,2,0.0,0.0036024373061545644,1.0,1.0
ENSMUSG00000075304,2,0.0,4.803249741539419e-05,1.0,1.0
ENSMUSG00000075307,2,0.0,0.0013288990951592394,1.0,1.0
ENSMUSG00000075316,2,0.0,0.01844447900751137,1.0,1.0
ENSMUSG00000075318,2,0.0,0.015322366675510747,1.0,1.0
ENSMUSG00000075324,2,0.0,0.014761987538997814,1.0,1.0
ENSMUSG00000075334,2,0.0,0.0,1.0,1.0
ENSMUSG00000075376,2,0.0,0.006884657962873167,1.0,1.0
ENSMUSG00000075377,2,0.0,0.0011047474405540664,1.0,1.0
ENSMUSG00000075380,2,0.0,0.0001280866597743845,1.0,1.0
ENSMUSG00000075383,2,0.0,0.0003842599793231535,1.0,1.0
ENSMUSG00000075384,2,0.0,0.0007204874612309129,1.0,1.0
ENSMUSG00000075415,2,0.0,0.007332961272083513,1.0,1.0
ENSMUSG00000075419,2,0.0,3.2021664943596127e-05,1.0,1.0
ENSMUSG00000075467,2,0.0,3.2021664943596127e-05,1.0,1.0
ENSMUSG00000075520,2,0.0,0.08312824219357555,1.0,1.0
ENSMUSG00000076434,2,0.0,0.0009926716132514799,1.0,1.0
ENSMUSG00000076437,2,0.0,8.005416235899032e-05,1.0,1.0
ENSMUSG00000076441,2,0.0,0.0019533215615593637,1.0,1.0
ENSMUSG00000078129,2,0.0,1.6010832471798063e-05,1.0,1.0
ENSMUSG00000078137,2,0.0,1.6010832471798063e-05,1.0,1.0
ENSMUSG00000078201,2,0.0,1.6010832471798063e-05,1.0,1.0
ENSMUSG00000078202,2,0.0,0.0,1.0,1.0
ENSMUSG00000078919,2,0.0,0.001777202404369585,1.0,1.0
ENSMUSG00000078923,2,0.0,0.0010567149431386722,1.0,1.0
ENSMUSG00000078940,2,0.0,0.0007845307911181051,1.0,1.0
ENSMUSG00000078949,2,0.0,0.0008005416235899031,1.0,1.0
ENSMUSG00000078972,2,0.0,0.00011207582730258644,1.0,1.0
ENSMUSG00000079037,2,0.0,0.0024656682006569015,1.0,1.0
ENSMUSG00000079043,2,0.0,0.0014890074198772199,1.0,1.0
ENSMUSG00000079056,2,0.0,0.003106101499528824,1.0,1.0
ENSMUSG00000079103,2,0.0,0.002033375723918354,1.0,1.0
ENSMUSG00000079110,2,0.0,0.002369603205826113,1.0,1.0
ENSMUSG00000079277,2,0.0,0.0021614623836927385,1.0,1.0
ENSMUSG00000079442,2,0.0,0.0004803249741539419,1.0,1.0
ENSMUSG00000079466,2,0.0,0.0007845307911181051,1.0,1.0
ENSMUSG00000079484,2,0.0,0.0008325632885334993,1.0,1.0
ENSMUSG00000079502,2,0.0,0.00710880961747834,1.0,1.0
ENSMUSG00000081836,2,0.0,0.0013288990951592394,1.0,1.0
ENSMUSG00000086598,2,0.0,0.0006244224664001245,1.0,1.0
ENSMUSG00000087006,2,0.0,1.6010832471798063e-05,1.0,1.0
ENSMUSG00000087035,2,0.0,0.000512346639097538,1.0,1.0
ENSMUSG00000087679,2,0.0,3.2021664943596127e-05,1.0,1.0
ENSMUSG00000089762,2,0.0,0.0,1.0,1.0
ENSMUSG00000089824,2,0.0,0.002241516546051729,1.0,1.0
ENSMUSG00000089917,2,0.0,0.0005443683040411341,1.0,1.0
ENSMUSG00000089953,2,0.0,1.6010832471798063e-05,1.0,1.0
ENSMUSG00000090077,2,0.0,6.404332988719225e-05,1.0,1.0
ENSMUSG00000090100,2,0.0,0.012632546820248673,1.0,1.0
ENSMUSG00000090213,2,0.0,0.0006404332988719226,1.0,1.0
ENSMUSG00000091337,2,0.0,0.0,1.0,1.0
ENSMUSG00000093804,2,0.0,0.0007525091261745089,1.0,1.0
ENSMUSG00000094786,2,0.0,0.0009926716132514799,1.0,1.0
ENSMUSG00000098387,2,0.0,0.000512346639097538,1.0,1.0
ENSMUSG00000098488,2,0.0,9.606499483078838e-05,1.0,1.0
ENSMUSG00000098789,2,0.0,0.00022415165460517287,1.0,1.0
ENSMUSG00000098794,2,0.0,0.0014089532575182295,1.0,1.0
ENSMUSG00000099820,2,0.0,0.00022415165460517287,1.0,1.0
ENSMUSG00000100963,2,0.0,4.803249741539419e-05,1.0,1.0
ENSMUSG00000101174,2,0.0,0.0003522383143795574,1.0,1.0
ENSMUSG00000108827,2,0.0,0.0005603791365129322,1.0,1.0
ENSMUSG00000109528,2,0.0,0.000768519958646307,1.0,1.0
ENSMUSG00000109865,2,0.0,0.0025937548604312863,1.0,1.0
ENSMUSG00000111517,2,0.0,0.00028819498449236515,1.0,1.0
ENSMUSG00000000001,3,0.0,0.015133287945587586,1.0,1.0
ENSMUSG00000000339,3,0.0,0.008037596917158552,1.0,1.0
ENSMUSG00000000340,3,0.0,0.014065794605027465,1.0,1.0
ENSMUSG00000000561,3,0.0,0.0022605741329508426,1.0,1.0
ENSMUSG00000000563,3,0.0,0.006970103576598431,1.0,1.0
ENSMUSG00000000794,3,0.0,0.03334346846102493,1.0,1.0
ENSMUSG00000001016,3,0.0,0.0035164486512568663,1.0,1.0
ENSMUSG00000001017,3,0.0,0.005274672976885299,1.0,1.0
ENSMUSG00000001018,3,0.0,0.0005023498073224095,1.0,1.0
ENSMUSG00000001020,3,0.0,0.0004395560814071083,1.0,1.0
ENSMUSG00000001021,3,0.0,0.0042699733622404805,1.0,1.0
ENSMUSG00000001023,3,0.0,0.0003139686295765059,1.0,1.0
ENSMUSG00000001025,3,0.0,0.00018838117774590355,1.0,1.0
ENSMUSG00000001052,3,0.0,0.027880414306393726,1.0,1.0
ENSMUSG00000001415,3,0.0,0.006404960043360721,1.0,1.0
ENSMUSG00000001416,3,0.0,0.009419058887295178,1.0,1.0
ENSMUSG00000001418,3,0.0,0.0006279372591530118,1.0,1.0
ENSMUSG00000001419,3,0.0,0.0042699733622404805,1.0,1.0
ENSMUSG00000001420,3,0.0,0.0018838117774590355,1.0,1.0
ENSMUSG00000001865,3,0.0,0.013751825975450958,1.0,1.0
ENSMUSG00000002227,3,0.0,0.006844516124767829,1.0,1.0
ENSMUSG00000002228,3,0.0,0.0006279372591530118,1.0,1.0
ENSMUSG00000002233,3,0.0,0.0007535247109836142,1.0,1.0
ENSMUSG00000002428,3,0.0,0.028194382935970232,1.0,1.0
ENSMUSG00000003382,3,0.0,0.003139686295765059,1.0,1.0
ENSMUSG00000003617,3,0.0,0.02028237347064228,1.0,1.0
ENSMUSG00000004032,3,0.0,0.0005651435332377107,1.0,1.0
ENSMUSG00000004035,3,0.0,0.0003767623554918071,1.0,1.0
ENSMUSG00000004127,3,0.0,0.006090991413784215,1.0,1.0
ENSMUSG00000004233,3,0.0,0.02982701980976806,1.0,1.0
ENSMUSG00000004591,3,0.0,0.049041899939850225,1.0,1.0
ENSMUSG00000004885,3,0.0,0.000690730985068313,1.0,1.0
ENSMUSG00000004891,3,0.0,0.000690730985068313,1.0,1.0
ENSMUSG00000004892,3,0.0,0.0011302870664754213,1.0,1.0
ENSMUSG00000004894,3,0.0,0.001004699614644819,1.0,1.0
ENSMUSG00000004895,3,0.0,0.00797480319124325,1.0,1.0
ENSMUSG00000004896,3,0.0,0.002072192955204939,1.0,1.0
ENSMUSG00000004897,3,0.0,0.001695430599713132,1.0,1.0
ENSMUSG00000005034,3,0.0,0.03616918612721348,1.0,1.0
ENSMUSG00000005493,3,0.0,0.021538247988948305,1.0,1.0
ENSMUSG00000005625,3,0.0,0.0025117490366120473,1.0,1.0
ENSMUSG00000005628,3,0.0,0.0004395560814071083,1.0,1.0
ENSMUSG00000005640,3,0.0,0.003014098843934457,1.0,1.0
ENSMUSG00000005687,3,0.0,0.0029513051180191556,1.0,1.0
ENSMUSG00000005774,3,0.0,0.0007535247109836142,1.0,1.0
ENSMUSG00000005779,3,0.0,0.0005651435332377107,1.0,1.0
ENSMUSG00000005813,3,0.0,0.012684332634890839,1.0,1.0
ENSMUSG00000005968,3,0.0,0.014630938138265177,1.0,1.0
ENSMUSG00000007379,3,0.0,0.024112790751475655,1.0,1.0
ENSMUSG00000008601,3,0.0,0.001381461970136626,1.0,1.0
ENSMUSG00000008604,3,0.0,0.0032652737475956616,1.0,1.0
ENSMUSG00000008730,3,0.0,0.017833418159945536,1.0,1.0
ENSMUSG00000008763,3,0.0,0.05701670313109347,1.0,1.0
ENSMUSG00000008958,3,0.0,0.003956004732663975,1.0,1.0
ENSMUSG00000009108,3,0.0,0.0022605741329508426,1.0,1.0
ENSMUSG00000010136,3,0.0,0.005525847880546504,1.0,1.0
ENSMUSG00000010538,3,0.0,0.0038932110067486734,1.0,1.0
ENSMUSG00000011008,3,0.0,0.012307570279399032,1.0,1.0
ENSMUSG00000011463,3,0.0,0.010737727131516502,1.0,1.0
ENSMUSG00000012042,3,0.0,0.025368665269781678,1.0,1.0
ENSMUSG00000013707,3,0.0,0.0004395560814071083,1.0,1.0
ENSMUSG00000014599,3,0.0,0.0025117490366120473,1.0,1.0
ENSMUSG00000014601,3,0.0,0.0049607043473087935,1.0,1.0
ENSMUSG00000014603,3,0.0,0.0018210180515437343,1.0,1.0
ENSMUSG00000015522,3,0.0,0.026812920965833605,1.0,1.0
ENSMUSG00000015697,3,0.0,0.011993601649822525,1.0,1.0
ENSMUSG00000015702,3,0.0,0.0021349866811202402,1.0,1.0
ENSMUSG00000015711,3,0.0,0.00740965965800554,1.0,1.0
ENSMUSG00000015714,3,0.0,0.0018210180515437343,1.0,1.0
ENSMUSG00000015745,3,0.0,0.0008791121628142166,1.0,1.0
ENSMUSG00000015747,3,0.0,0.025745427625273487,1.0,1.0
ENSMUSG00000015748,3,0.0,0.010737727131516502,1.0,1.0
ENSMUSG00000015749,3,0.0,0.005525847880546504,1.0,1.0
ENSMUSG00000015750,3,0.0,0.00025117490366120473,1.0,1.0
ENSMUSG00000015850,3,0.0,0.0011302870664754213,1.0,1.0
ENSMUSG00000015852,3,0.0,0.0036420361030874687,1.0,1.0
ENSMUSG00000015854,3,0.0,0.0042699733622404805,1.0,1.0
ENSMUSG00000015943,3,0.0,0.006718928672937227,1.0,1.0
ENSMUSG00000015947,3,0.0,0.0021349866811202402,1.0,1.0
ENSMUSG00000017688,3,0.0,0.07076852910654444,1.0,1.0
ENSMUSG00000019232,3,0.0,0.006216578865614817,1.0,1.0
ENSMUSG00000019338,3,0.0,0.0011302870664754213,1.0,1.0
ENSMUSG00000019528,3,0.0,0.013123888716297948,1.0,1.0
ENSMUSG00000019710,3,0.0,0.0005651435332377107,1.0,1.0
ENSMUSG00000023057,3,0.0,0.0019466055033743367,1.0,1.0
ENSMUSG00000023084,3,0.0,0.001695430599713132,1.0,1.0
ENSMUSG00000023087,3,0.0,0.009167883983633973,1.0,1.0
ENSMUSG00000025128,3,0.0,0.0003139686295765059,1.0,1.0
ENSMUSG00000025255,3,0.0,0.10317009167883985,1.0,1.0
ENSMUSG00000025437,3,0.0,0.019968404841065775,1.0,1.0
ENSMUSG00000025757,3,0.0,0.02492910918837457,1.0,1.0
ENSMUSG00000025758,3,0.0,0.009670233790956382,1.0,1.0
ENSMUSG00000025759,3,0.0,0.01174242674616132,1.0,1.0
ENSMUSG00000025762,3,0.0,0.019842817389235174,1.0,1.0
ENSMUSG00000025764,3,0.0,0.018900911500505657,1.0,1.0
ENSMUSG00000025766,3,0.0,0.02448955310696746,1.0,1.0
ENSMUSG00000027499,3,0.0,0.03604359867538288,1.0,1.0
ENSMUSG00000027500,3,0.0,0.02235456642584722,1.0,1.0
ENSMUSG00000027506,3,0.0,0.022040597796270715,1.0,1.0
ENSMUSG00000027508,3,0.0,0.04565103874042396,1.0,1.0
ENSMUSG00000027528,3,0.0,0.0015698431478825296,1.0,1.0
ENSMUSG00000027530,3,0.0,0.018963705226420956,1.0,1.0
ENSMUSG00000027531,3,0.0,0.006028197687868914,1.0,1.0
ENSMUSG00000027533,3,0.0,0.0009419058887295178,1.0,1.0
ENSMUSG00000027534,3,0.0,0.009858614968702287,1.0,1.0
ENSMUSG00000027536,3,0.0,0.00904229653180337,1.0,1.0
ENSMUSG00000027550,3,0.0,0.018649736596844452,1.0,1.0
ENSMUSG00000027552,3,0.0,0.010549345953770599,1.0,1.0
ENSMUSG00000027555,3,0.0,0.008351565546735058,1.0,1.0
ENSMUSG00000027556,3,0.0,0.01808459306360674,1.0,1.0
ENSMUSG00000027559,3,0.0,0.003390861199426264,1.0,1.0
ENSMUSG00000027562,3,0.0,0.006467753769276022,1.0,1.0
ENSMUSG00000027599,3,0.0,0.012558745183060237,1.0,1.0
ENSMUSG00000027601,3,0.0,0.013437857345874453,1.0,1.0
ENSMUSG00000027606,3,0.0,0.037111092015943,1.0,1.0
ENSMUSG00000027615,3,0.0,0.014756525590095777,1.0,1.0
ENSMUSG00000027630,3,0.0,0.05802140274573829,1.0,1.0
ENSMUSG00000027660,3,0.0,0.011993601649822525,1.0,1.0
ENSMUSG00000027663,3,0.0,0.007849215739412649,1.0,1.0
ENSMUSG00000027665,3,0.0,0.028194382935970232,1.0,1.0
ENSMUSG00000027667,3,0.0,0.003767623554918071,1.0,1.0
ENSMUSG00000027668,3,0.0,0.01965443621148927,1.0,1.0
ENSMUSG00000027669,3,0.0,0.009481852613210478,1.0,1.0
ENSMUSG00000027671,3,0.0,0.009670233790956382,1.0,1.0
ENSMUSG00000027673,3,0.0,0.00477232316956289,1.0,1.0
ENSMUSG00000027674,3,0.0,0.07598040835751443,1.0,1.0
ENSMUSG00000027676,3,0.0,0.0159496063824865,1.0,1.0
ENSMUSG00000027677,3,0.0,0.005211879250969998,1.0,1.0
ENSMUSG00000027679,3,0.0,0.015070494219672284,1.0,1.0
ENSMUSG00000027680,3,0.0,0.030517750794836374,1.0,1.0
ENSMUSG00000027684,3,0.0,0.2224153771919968,1.0,1.0
ENSMUSG00000027690,3,0.0,0.01004699614644819,1.0,1.0
ENSMUSG00000027692,3,0.0,0.14103470840576646,1.0,1.0
ENSMUSG00000027695,3,0.0,0.06448915651501431,1.0,1.0
ENSMUSG00000027698,3,0.0,0.028885113921038544,1.0,1.0
ENSMUSG00000027699,3,0.0,0.02863393901737734,1.0,1.0
ENSMUSG00000027702,3,0.0,0.010486552227855297,1.0,1.0
ENSMUSG00000027703,3,0.0,0.01211918910165313,1.0,1.0
ENSMUSG00000027706,3,0.0,0.015258875397418187,1.0,1.0
ENSMUSG00000027708,3,0.0,0.018838117774590355,1.0,1.0
ENSMUSG00000027709,3,0.0,0.015572844026994694,1.0,1.0
ENSMUSG00000027710,3,0.0,0.005902610236038311,1.0,1.0
ENSMUSG00000027712,3,0.0,0.00954464633912578,1.0,1.0
ENSMUSG00000027714,3,0.0,0.006404960043360721,1.0,1.0
ENSMUSG00000027715,3,0.0,0.0025117490366120473,1.0,1.0
ENSMUSG00000027716,3,0.0,0.026122189980765292,1.0,1.0
ENSMUSG00000027718,3,0.0,0.0028257176661885533,1.0,1.0
ENSMUSG00000027719,3,0.0,0.028006001758224326,1.0,1.0
ENSMUSG00000027720,3,0.0,0.002072192955204939,1.0,1.0
ENSMUSG00000027722,3,0.0,0.08282492448228226,1.0,1.0
ENSMUSG00000027737,3,0.0,0.23478574119731113,1.0,1.0
ENSMUSG00000027739,3,0.0,0.0032024800216803604,1.0,1.0
ENSMUSG00000027742,3,0.0,0.013626238523620358,1.0,1.0
ENSMUSG00000027744,3,0.0,0.005777022784207709,1.0,1.0
ENSMUSG00000027746,3,0.0,0.0025745427625273485,1.0,1.0
ENSMUSG00000027748,3,0.0,0.07145926009161274,1.0,1.0
ENSMUSG00000027750,3,0.0,0.016263575012063006,1.0,1.0
ENSMUSG00000027751,3,0.0,0.018398561693183248,1.0,1.0
ENSMUSG00000027752,3,0.0,0.002700130214357951,1.0,1.0
ENSMUSG00000027761,3,0.0,0.003830417280833372,1.0,1.0
ENSMUSG00000027762,3,0.0,0.002762923940273252,1.0,1.0
ENSMUSG00000027763,3,0.0,0.07711069542398985,1.0,1.0
ENSMUSG00000027765,3,0.0,0.00012558745183060237,1.0,1.0
ENSMUSG00000027770,3,0.0,0.021412660537117705,1.0,1.0
ENSMUSG00000027774,3,0.0,0.020407960922472886,1.0,1.0
ENSMUSG00000027775,3,0.0,0.007598040835751443,1.0,1.0
ENSMUSG00000027776,3,0.0,0.002072192955204939,1.0,1.0
ENSMUSG00000027777,3,0.0,0.2120544124159721,1.0,1.0
ENSMUSG00000027778,3,0.0,0.05199320505786938,1.0,1.0
ENSMUSG00000027782,3,0.0,0.03302949983144842,1.0,1.0
ENSMUSG00000027784,3,0.0,0.08583902332621672,1.0,1.0
ENSMUSG00000027787,3,0.0,0.016137987560232405,1.0,1.0
ENSMUSG00000027788,3,0.0,0.007723628287582046,1.0,1.0
ENSMUSG00000027790,3,0.0,0.04923028111759613,1.0,1.0
ENSMUSG00000027792,3,0.0,0.036859917112281794,1.0,1.0
ENSMUSG00000027793,3,0.0,0.002323367858866144,1.0,1.0
ENSMUSG00000027794,3,0.0,0.009419058887295178,1.0,1.0
ENSMUSG00000027796,3,0.0,0.014254175782773368,1.0,1.0
ENSMUSG00000027797,3,0.0,0.10844476465572514,1.0,1.0
ENSMUSG00000027799,3,0.0,0.25613560800851354,1.0,1.0
ENSMUSG00000027800,3,0.0,0.005274672976885299,1.0,1.0
ENSMUSG00000027801,3,0.0,0.00583981651012301,1.0,1.0
ENSMUSG00000027803,3,0.0,0.04552545128859336,1.0,1.0
ENSMUSG00000027804,3,0.0,0.00690730985068313,1.0,1.0
ENSMUSG00000027805,3,0.0,0.0018838117774590355,1.0,1.0
ENSMUSG00000027806,3,0.0,0.03340626218694023,1.0,1.0
ENSMUSG00000027808,3,0.0,0.0007535247109836142,1.0,1.0
ENSMUSG00000027809,3,0.0,0.014379763234603972,1.0,1.0
ENSMUSG00000027810,3,0.0,0.018335767967267946,1.0,1.0
ENSMUSG00000027811,3,0.0,0.0005651435332377107,1.0,1.0
ENSMUSG00000027820,3,0.0,0.06549385612965913,1.0,1.0
ENSMUSG00000027822,3,0.0,0.011993601649822525,1.0,1.0
