mouse_ensembl_gene,expected,observed,p,q,gene
ENSMUSG00000000869,0.2749129658475982,0,1.0,1.0,Il4
ENSMUSG00000000876,0.573651722068655,0,1.0,1.0,Pxmp4
ENSMUSG00000000881,0.5663207096460523,1,0.4323899965009572,1.0,Dlg3
ENSMUSG00000000884,0.573651722068655,2,0.11330380685624099,1.0,Gnb1l
ENSMUSG00000000889,0.573651722068655,0,1.0,1.0,Dbh
ENSMUSG00000000901,0.573651722068655,0,1.0,1.0,Mmp11
ENSMUSG00000000902,0.573651722068655,1,0.43653593694915777,1.0,Smarcb1
ENSMUSG00000000903,0.573651722068655,0,1.0,1.0,Vpreb3
ENSMUSG00000000915,0.573651722068655,0,1.0,1.0,Hip1r
ENSMUSG00000000916,0.573651722068655,0,1.0,1.0,Nsun5
ENSMUSG00000000934,0.573651722068655,0,1.0,1.0,Top1mt
ENSMUSG00000000938,0.2749129658475982,0,1.0,1.0,Hoxa10
ENSMUSG00000000942,0.2749129658475982,0,1.0,1.0,Hoxa4
ENSMUSG00000000957,0.2749129658475982,0,1.0,1.0,Mmp14
ENSMUSG00000000958,0.2749129658475982,0,1.0,1.0,Slc7a7
ENSMUSG00000000959,0.2749129658475982,0,1.0,1.0,Oxa1l
ENSMUSG00000000976,0.5443276723782444,1,0.4197682419322654,1.0,Heatr6
ENSMUSG00000000982,0.5534914379064978,0,1.0,1.0,Ccl3
ENSMUSG00000001014,0.5663207096460523,0,1.0,1.0,Icam4
ENSMUSG00000001016,0.5663207096460523,0,1.0,1.0,Ilf2
ENSMUSG00000001017,0.5663207096460523,0,1.0,1.0,Chtop
ENSMUSG00000001018,0.5663207096460523,0,1.0,1.0,Snapin
ENSMUSG00000001020,0.5663207096460523,0,1.0,1.0,S100a4
ENSMUSG00000001021,0.5663207096460523,0,1.0,1.0,S100a3
ENSMUSG00000001023,0.5663207096460523,0,1.0,1.0,S100a5
ENSMUSG00000001025,0.5663207096460523,0,1.0,1.0,S100a6
ENSMUSG00000001027,0.4105366956657467,0,1.0,1.0,Scn4a
ENSMUSG00000001029,0.4105366956657467,0,1.0,1.0,Icam2
ENSMUSG00000001034,0.2749129658475982,0,1.0,1.0,Mapk7
ENSMUSG00000001036,0.2749129658475982,0,1.0,1.0,Epn2
ENSMUSG00000001039,0.2749129658475982,0,1.0,1.0,B9d1
ENSMUSG00000001052,0.5644879565404016,1,0.4313487536251487,1.0,Sec24b
ENSMUSG00000001053,0.2749129658475982,0,1.0,1.0,N4bp3
ENSMUSG00000001054,0.2749129658475982,0,1.0,1.0,Rmnd5b
ENSMUSG00000001056,0.2749129658475982,0,1.0,1.0,Nhp2
ENSMUSG00000001062,0.573651722068655,0,1.0,1.0,Vps9d1
ENSMUSG00000001065,0.573651722068655,0,1.0,1.0,Zfp276
ENSMUSG00000001076,0.5553241910121484,0,1.0,1.0,C1ql4
ENSMUSG00000001082,0.573651722068655,0,1.0,1.0,Mfsd10
ENSMUSG00000001089,0.573651722068655,2,0.11330380685624099,1.0,Luzp1
ENSMUSG00000001095,0.573651722068655,0,1.0,1.0,Slc13a2
ENSMUSG00000001098,0.5663207096460523,0,1.0,1.0,Kctd10
ENSMUSG00000001100,0.5663207096460523,0,1.0,1.0,Poldip2
ENSMUSG00000001103,0.5663207096460523,0,1.0,1.0,Sebox
ENSMUSG00000001105,0.5663207096460523,0,1.0,1.0,Ift20
ENSMUSG00000001119,0.573651722068655,0,1.0,1.0,Col6a1
ENSMUSG00000001120,0.573651722068655,5,0.0003220421377530797,0.017102132473308284,Pcbp3
ENSMUSG00000001123,0.5663207096460523,0,1.0,1.0,Lgals9
ENSMUSG00000001127,0.5663207096460523,0,1.0,1.0,Araf
ENSMUSG00000001128,0.5663207096460523,0,1.0,1.0,Cfp
ENSMUSG00000001131,0.5663207096460523,0,1.0,1.0,Timp1
ENSMUSG00000001134,0.5663207096460523,0,1.0,1.0,Uxt
ENSMUSG00000001138,0.5406621661669432,0,1.0,1.0,Cnnm3
ENSMUSG00000001143,0.5406621661669432,0,1.0,1.0,Lman2l
ENSMUSG00000001150,0.573651722068655,0,1.0,1.0,Mcm3ap
ENSMUSG00000001151,0.573651722068655,2,0.11330380685624099,1.0,Pcnt
ENSMUSG00000001155,0.573651722068655,0,1.0,1.0,Ftcd
ENSMUSG00000001156,0.5663207096460523,0,1.0,1.0,Mxd1
ENSMUSG00000001157,0.5663207096460523,0,1.0,1.0,Gmcl1
ENSMUSG00000001158,0.5663207096460523,0,1.0,1.0,Snrnp27
ENSMUSG00000001173,0.5663207096460523,2,0.11094069651718114,1.0,Ocrl
ENSMUSG00000001175,0.5553241910121484,0,1.0,1.0,Calm1
ENSMUSG00000001211,0.573651722068655,1,0.43653593694915777,1.0,Agpat3
ENSMUSG00000001225,0.573651722068655,1,0.43653593694915777,1.0,Slc26a3
ENSMUSG00000001227,0.2749129658475982,0,1.0,1.0,Sema6b
ENSMUSG00000001228,0.2749129658475982,0,1.0,1.0,Uhrf1
ENSMUSG00000001229,0.2749129658475982,0,1.0,1.0,Dpp9
ENSMUSG00000001240,0.5699862158573537,0,1.0,1.0,Ramp2
ENSMUSG00000001247,0.573651722068655,0,1.0,1.0,Lsr
ENSMUSG00000001248,0.573651722068655,0,1.0,1.0,Gramd1a
ENSMUSG00000001249,0.573651722068655,0,1.0,1.0,Hpn
ENSMUSG00000001260,0.573651722068655,2,0.11330380685624099,1.0,Gabrg1
ENSMUSG00000001270,0.5663207096460523,0,1.0,1.0,Ckb
ENSMUSG00000001280,0.5699862158573537,0,1.0,1.0,Sp1
ENSMUSG00000001281,0.5699862158573537,0,1.0,1.0,Itgb7
ENSMUSG00000001285,0.5699862158573537,0,1.0,1.0,Myg1
ENSMUSG00000001288,0.5699862158573537,0,1.0,1.0,Rarg
ENSMUSG00000001289,0.5699862158573537,0,1.0,1.0,Pfdn5
ENSMUSG00000001300,0.2987387562210567,0,1.0,1.0,Efnb2
ENSMUSG00000001305,0.573651722068655,0,1.0,1.0,Rrp15
ENSMUSG00000001313,0.5699862158573537,0,1.0,1.0,Rnd2
ENSMUSG00000001323,0.573651722068655,1,0.43653593694915777,1.0,Srr
ENSMUSG00000001333,0.573651722068655,0,1.0,1.0,Sync
ENSMUSG00000001334,0.573651722068655,0,1.0,1.0,Fndc5
ENSMUSG00000001348,0.5663207096460523,0,1.0,1.0,Acp5
ENSMUSG00000001349,0.5663207096460523,0,1.0,1.0,Cnn1
ENSMUSG00000001366,0.573651722068655,0,1.0,1.0,Fbxo9
ENSMUSG00000001376,0.2987387562210567,1,0.258246837475265,1.0,Vps50
ENSMUSG00000001380,0.5406621661669432,0,1.0,1.0,Hars
ENSMUSG00000001383,0.5406621661669432,0,1.0,1.0,Zmat2
ENSMUSG00000001403,0.573651722068655,0,1.0,1.0,Ube2c
ENSMUSG00000001415,0.573651722068655,1,0.43653593694915777,1.0,Smg5
ENSMUSG00000001416,0.573651722068655,0,1.0,1.0,Cct3
ENSMUSG00000001418,0.573651722068655,0,1.0,1.0,Glmp
ENSMUSG00000001419,0.573651722068655,0,1.0,1.0,Mef2d
ENSMUSG00000001420,0.573651722068655,0,1.0,1.0,Tmem79
ENSMUSG00000001424,0.573651722068655,7,2.4604209740711366e-06,0.0002930805622794598,Snd1
ENSMUSG00000001435,0.573651722068655,0,1.0,1.0,Col18a1
ENSMUSG00000001436,0.573651722068655,0,1.0,1.0,Slc19a1
ENSMUSG00000001440,0.573651722068655,0,1.0,1.0,Kpnb1
ENSMUSG00000001441,0.573651722068655,0,1.0,1.0,Npepps
ENSMUSG00000001444,0.573651722068655,0,1.0,1.0,Tbx21
ENSMUSG00000001445,0.573651722068655,1,0.43653593694915777,1.0,Mrpl10
ENSMUSG00000001467,0.2877422375871528,0,1.0,1.0,Cyp51
ENSMUSG00000001472,0.573651722068655,1,0.43653593694915777,1.0,Tcf25
ENSMUSG00000001473,0.2749129658475982,0,1.0,1.0,Tubb6
ENSMUSG00000001482,0.573651722068655,0,1.0,1.0,Def8
ENSMUSG00000001493,0.5699862158573537,0,1.0,1.0,Meox1
ENSMUSG00000001494,0.5699862158573537,0,1.0,1.0,Sost
ENSMUSG00000001496,0.2749129658475982,0,1.0,1.0,Nkx2-1
ENSMUSG00000001497,0.2749129658475982,0,1.0,1.0,Pax9
ENSMUSG00000001504,0.5663207096460523,0,1.0,1.0,Irx2
ENSMUSG00000001506,0.0971359145994847,0,1.0,1.0,Col1a1
ENSMUSG00000001507,0.0971359145994847,0,1.0,1.0,Itga3
ENSMUSG00000001508,0.0971359145994847,0,1.0,1.0,Sgca
ENSMUSG00000001510,0.0971359145994847,0,1.0,1.0,Dlx3
ENSMUSG00000001517,0.573651722068655,0,1.0,1.0,Foxm1
ENSMUSG00000001518,0.573651722068655,0,1.0,1.0,Itfg2
ENSMUSG00000001520,0.573651722068655,0,1.0,1.0,Nrip2
ENSMUSG00000001521,0.573651722068655,1,0.43653593694915777,1.0,Tulp3
ENSMUSG00000001524,0.573651722068655,0,1.0,1.0,Gtf2h4
ENSMUSG00000001525,0.573651722068655,0,1.0,1.0,Tubb5
ENSMUSG00000001542,0.573651722068655,0,1.0,1.0,Ell2
ENSMUSG00000001552,0.5663207096460523,0,1.0,1.0,Jup
ENSMUSG00000001555,0.5663207096460523,0,1.0,1.0,Fkbp10
ENSMUSG00000001558,0.5663207096460523,0,1.0,1.0,Klhl10
ENSMUSG00000001566,0.573651722068655,0,1.0,1.0,Mnx1
ENSMUSG00000001569,0.573651722068655,0,1.0,1.0,Nom1
ENSMUSG00000001576,0.573651722068655,0,1.0,1.0,Ergic1
ENSMUSG00000001583,0.2749129658475982,1,0.2403617651821572,1.0,Tnk1
ENSMUSG00000001588,0.2749129658475982,0,1.0,1.0,Acap1
ENSMUSG00000001604,0.573651722068655,0,1.0,1.0,Tcea3
ENSMUSG00000001622,0.573651722068655,0,1.0,1.0,Csn3
ENSMUSG00000001627,0.573651722068655,0,1.0,1.0,Ifrd1
ENSMUSG00000001630,0.573651722068655,0,1.0,1.0,Stk38l
ENSMUSG00000001632,0.5663207096460523,0,1.0,1.0,Brpf1
ENSMUSG00000001642,0.573651722068655,0,1.0,1.0,Akr1b3
ENSMUSG00000001655,0.5699862158573537,0,1.0,1.0,Hoxc13
ENSMUSG00000001656,0.5699862158573537,0,1.0,1.0,Hoxc11
ENSMUSG00000001657,0.5699862158573537,0,1.0,1.0,Hoxc8
ENSMUSG00000001661,0.5699862158573537,0,1.0,1.0,Hoxc6
ENSMUSG00000001666,0.573651722068655,0,1.0,1.0,Ddt
ENSMUSG00000001670,0.573651722068655,0,1.0,1.0,Tat
ENSMUSG00000001672,0.573651722068655,0,1.0,1.0,Marveld3
ENSMUSG00000001674,0.573651722068655,0,1.0,1.0,Ddx18
ENSMUSG00000001687,0.5663207096460523,0,1.0,1.0,Ubl3
ENSMUSG00000001700,0.2749129658475982,0,1.0,1.0,Gramd3
ENSMUSG00000001707,0.573651722068655,0,1.0,1.0,Eef1e1
ENSMUSG00000001729,0.5663207096460523,0,1.0,1.0,Akt1
ENSMUSG00000001739,0.573651722068655,0,1.0,1.0,Cldn15
ENSMUSG00000001741,0.5534914379064978,1,0.4250610615975643,1.0,Il16
ENSMUSG00000001750,0.2877422375871528,0,1.0,1.0,Tcirg1
ENSMUSG00000001751,0.5626552034347511,0,1.0,1.0,Naglu
ENSMUSG00000001755,0.5626552034347511,0,1.0,1.0,Coasy
ENSMUSG00000001761,0.573651722068655,0,1.0,1.0,Smo
ENSMUSG00000001763,0.573651722068655,0,1.0,1.0,Tspan33
ENSMUSG00000001767,0.573651722068655,0,1.0,1.0,Crnkl1
ENSMUSG00000001768,0.573651722068655,1,0.43653593694915777,1.0,Rin2
ENSMUSG00000001773,0.5663207096460523,1,0.4323899965009572,1.0,Folh1
ENSMUSG00000001774,0.573651722068655,1,0.43653593694915777,1.0,Chordc1
ENSMUSG00000001783,0.5663207096460523,1,0.4323899965009572,1.0,Rtcb
ENSMUSG00000001785,0.5663207096460523,2,0.11094069651718114,1.0,Pwp1
ENSMUSG00000001786,0.5663207096460523,1,0.4323899965009572,1.0,Fbxo7
ENSMUSG00000001794,0.573651722068655,0,1.0,1.0,Capns1
ENSMUSG00000001802,0.573651722068655,0,1.0,1.0,Lrp3
ENSMUSG00000001804,0.5663207096460523,1,0.4323899965009572,1.0,Dsg4
ENSMUSG00000001815,0.5663207096460523,0,1.0,1.0,Evx2
ENSMUSG00000001819,0.5663207096460523,0,1.0,1.0,Hoxd13
ENSMUSG00000001823,0.5663207096460523,0,1.0,1.0,Hoxd12
ENSMUSG00000001827,0.5699862158573537,1,0.4344667659634197,1.0,Folr1
ENSMUSG00000001829,0.5699862158573537,1,0.4344667659634197,1.0,Clpb
ENSMUSG00000001833,0.5663207096460523,1,0.4323899965009572,1.0,Sept7
ENSMUSG00000001844,0.573651722068655,0,1.0,1.0,Zdhhc4
ENSMUSG00000001847,0.573651722068655,0,1.0,1.0,Rac1
ENSMUSG00000001855,0.573651722068655,0,1.0,1.0,Nup214
ENSMUSG00000001864,0.573651722068655,1,0.43653593694915777,1.0,Aif1l
ENSMUSG00000001865,0.5663207096460523,1,0.4323899965009572,1.0,Cpa3
ENSMUSG00000001870,0.573651722068655,5,0.0003220421377530797,0.017102132473308284,Ltbp1
ENSMUSG00000001891,0.5663207096460523,0,1.0,1.0,Ugp2
ENSMUSG00000001901,0.4105366956657467,0,1.0,1.0,Kcnh6
ENSMUSG00000001909,0.5516586848008471,0,1.0,1.0,Trmt1
ENSMUSG00000001910,0.5516586848008471,1,0.4240063742771397,1.0,Nacc1
ENSMUSG00000001911,0.5516586848008471,3,0.018609194489819687,0.38435548033210987,Nfix
ENSMUSG00000001918,0.5663207096460523,2,0.11094069651718114,1.0,Slc1a5
ENSMUSG00000001924,0.5663207096460523,0,1.0,1.0,Uba1
ENSMUSG00000001930,0.573651722068655,2,0.11330380685624099,1.0,Vwf
ENSMUSG00000001942,0.5406621661669432,1,0.4176374960736973,1.0,Siae
ENSMUSG00000001943,0.5406621661669432,0,1.0,1.0,Vsig2
ENSMUSG00000001946,0.5406621661669432,0,1.0,1.0,Esam
ENSMUSG00000001948,0.5406621661669432,0,1.0,1.0,Spa17
ENSMUSG00000001962,0.5663207096460523,0,1.0,1.0,Fam50a
ENSMUSG00000001964,0.5663207096460523,0,1.0,1.0,Emd
ENSMUSG00000001983,0.4105366956657467,0,1.0,1.0,Taco1
ENSMUSG00000001985,0.573651722068655,1,0.43653593694915777,1.0,Grik3
ENSMUSG00000001986,0.573651722068655,2,0.11330380685624099,1.0,Gria3
ENSMUSG00000001988,0.5663207096460523,0,1.0,1.0,Npas1
ENSMUSG00000001995,0.573651722068655,0,1.0,1.0,Sipa1l2
ENSMUSG00000001998,0.573651722068655,0,1.0,1.0,Ap4e1
ENSMUSG00000001999,0.573651722068655,1,0.43653593694915777,1.0,Blvra
ENSMUSG00000002006,0.5663207096460523,0,1.0,1.0,Pdzd4
ENSMUSG00000002007,0.5663207096460523,0,1.0,1.0,Srpk3
ENSMUSG00000002010,0.5663207096460523,0,1.0,1.0,Idh3g
ENSMUSG00000002012,0.5663207096460523,0,1.0,1.0,Pnck
ENSMUSG00000002014,0.5663207096460523,0,1.0,1.0,Ssr4
ENSMUSG00000002015,0.5663207096460523,0,1.0,1.0,Bcap31
ENSMUSG00000002017,0.573651722068655,0,1.0,1.0,Fam98a
ENSMUSG00000002020,0.5516586848008471,0,1.0,1.0,Ltbp2
ENSMUSG00000002028,0.520501882004786,1,0.4057777563312655,1.0,Kmt2a
ENSMUSG00000002031,0.520501882004786,0,1.0,1.0,Ift46
ENSMUSG00000002032,0.520501882004786,0,1.0,1.0,Tmem25
ENSMUSG00000002033,0.520501882004786,0,1.0,1.0,Cd3g
ENSMUSG00000002043,0.5663207096460523,0,1.0,1.0,Trappc6a
ENSMUSG00000002052,0.573651722068655,0,1.0,1.0,Supt6
ENSMUSG00000002055,0.573651722068655,0,1.0,1.0,Spag5
ENSMUSG00000002057,0.573651722068655,0,1.0,1.0,Foxn1
ENSMUSG00000002058,0.573651722068655,0,1.0,1.0,Unc119
ENSMUSG00000002059,0.573651722068655,0,1.0,1.0,Rab34
ENSMUSG00000002064,0.573651722068655,0,1.0,1.0,Sdf2
ENSMUSG00000002068,0.573651722068655,0,1.0,1.0,Ccne1
ENSMUSG00000002076,0.573651722068655,1,0.43653593694915777,1.0,Hsf2bp
ENSMUSG00000002083,0.5663207096460523,0,1.0,1.0,Bbc3
ENSMUSG00000002100,0.5663207096460523,0,1.0,1.0,Mybpc3
ENSMUSG00000002102,0.5663207096460523,1,0.4323899965009572,1.0,Psmc3
ENSMUSG00000002103,0.5663207096460523,0,1.0,1.0,Acp2
ENSMUSG00000002104,0.5663207096460523,0,1.0,1.0,Rapsn
ENSMUSG00000002105,0.5663207096460523,0,1.0,1.0,Slc39a13
ENSMUSG00000002107,0.2987387562210567,8,1.206927493714482e-09,4.92914935706774e-07,Celf2
ENSMUSG00000002108,0.5663207096460523,1,0.4323899965009572,1.0,Nr1h3
ENSMUSG00000002109,0.5663207096460523,1,0.4323899965009572,1.0,Ddb2
ENSMUSG00000002111,0.5663207096460523,0,1.0,1.0,Spi1
ENSMUSG00000002129,0.2877422375871528,0,1.0,1.0,Sf3a1
ENSMUSG00000002147,0.573651722068655,0,1.0,1.0,Stat6
ENSMUSG00000002190,0.5534914379064978,0,1.0,1.0,Clgn
ENSMUSG00000002204,0.520501882004786,0,1.0,1.0,Napsa
ENSMUSG00000002205,0.520501882004786,0,1.0,1.0,Vrk3
ENSMUSG00000002210,0.5663207096460523,0,1.0,1.0,Smg9
ENSMUSG00000002221,0.573651722068655,0,1.0,1.0,Paxip1
ENSMUSG00000002222,0.573651722068655,1,0.43653593694915777,1.0,Rmnd5a
ENSMUSG00000002227,0.573651722068655,0,1.0,1.0,Mov10
ENSMUSG00000002228,0.573651722068655,0,1.0,1.0,Ppm1j
ENSMUSG00000002233,0.573651722068655,1,0.43653593694915777,1.0,Rhoc
ENSMUSG00000002240,0.573651722068655,0,1.0,1.0,Prr27
ENSMUSG00000002249,0.573651722068655,0,1.0,1.0,Tead3
ENSMUSG00000002250,0.573651722068655,2,0.11330380685624099,1.0,Ppard
ENSMUSG00000002257,0.573651722068655,0,1.0,1.0,Def6
ENSMUSG00000002265,0.2987387562210567,0,1.0,1.0,Peg3
ENSMUSG00000002274,0.573651722068655,0,1.0,1.0,Metrn
ENSMUSG00000002279,0.573651722068655,0,1.0,1.0,Lmf1
ENSMUSG00000002280,0.573651722068655,0,1.0,1.0,Ciao3
ENSMUSG00000002289,0.573651722068655,0,1.0,1.0,Angptl4
ENSMUSG00000002297,0.2987387562210567,1,0.258246837475265,1.0,Dbf4
ENSMUSG00000002307,0.573651722068655,0,1.0,1.0,Daxx
ENSMUSG00000002308,0.573651722068655,0,1.0,1.0,Cd320
ENSMUSG00000002319,0.2749129658475982,0,1.0,1.0,Ipo4
ENSMUSG00000002320,0.2749129658475982,0,1.0,1.0,Tm9sf1
ENSMUSG00000002324,0.2749129658475982,0,1.0,1.0,Rec8
ENSMUSG00000002325,0.2749129658475982,0,1.0,1.0,Irf9
ENSMUSG00000002326,0.2749129658475982,0,1.0,1.0,Gmpr2
ENSMUSG00000002329,0.2749129658475982,0,1.0,1.0,Mdp1
ENSMUSG00000002332,0.2749129658475982,0,1.0,1.0,Dhrs1
ENSMUSG00000002341,0.573651722068655,0,1.0,1.0,Ncan
ENSMUSG00000002342,0.573651722068655,0,1.0,1.0,Tmem161a
ENSMUSG00000002343,0.573651722068655,0,1.0,1.0,Armc6
ENSMUSG00000002345,0.573651722068655,0,1.0,1.0,Borcs8
ENSMUSG00000002346,0.573651722068655,0,1.0,1.0,Slc25a42
ENSMUSG00000002365,0.2987387562210567,1,0.258246837475265,1.0,Snx9
ENSMUSG00000002372,0.2749129658475982,1,0.2403617651821572,1.0,Ranbp3
ENSMUSG00000002379,0.2749129658475982,0,1.0,1.0,Ndufa11
ENSMUSG00000002393,0.573651722068655,0,1.0,1.0,Nr2f6
ENSMUSG00000002395,0.573651722068655,0,1.0,1.0,Use1
ENSMUSG00000002396,0.573651722068655,0,1.0,1.0,Ocel1
ENSMUSG00000002409,0.573651722068655,0,1.0,1.0,Dyrk1b
ENSMUSG00000002413,0.573651722068655,1,0.43653593694915777,1.0,Braf
ENSMUSG00000002416,0.573651722068655,0,1.0,1.0,Ndufb2
ENSMUSG00000002428,0.5663207096460523,0,1.0,1.0,Hltf
ENSMUSG00000002455,0.573651722068655,0,1.0,1.0,Prpf6
ENSMUSG00000002458,0.573651722068655,2,0.11330380685624099,1.0,Rgs19
ENSMUSG00000002459,0.2877422375871528,1,0.2500451224941148,1.0,Rgs20
ENSMUSG00000002475,0.573651722068655,0,1.0,1.0,Abhd3
ENSMUSG00000002477,0.573651722068655,0,1.0,1.0,Snrpd1
ENSMUSG00000002486,0.573651722068655,0,1.0,1.0,Tchp
ENSMUSG00000002489,0.5663207096460523,1,0.4323899965009572,1.0,Tiam1
ENSMUSG00000002496,0.5663207096460523,0,1.0,1.0,Tsc2
ENSMUSG00000002500,0.5663207096460523,0,1.0,1.0,Rpl3l
ENSMUSG00000002504,0.5663207096460523,0,1.0,1.0,Slc9a3r2
ENSMUSG00000002524,0.573651722068655,0,1.0,1.0,Puf60
ENSMUSG00000002546,0.573651722068655,0,1.0,1.0,Golga2
ENSMUSG00000002550,0.573651722068655,0,1.0,1.0,Uck1
ENSMUSG00000002565,0.573651722068655,0,1.0,1.0,Scin
ENSMUSG00000002578,0.573651722068655,0,1.0,1.0,Ikzf4
ENSMUSG00000002580,0.5626552034347511,0,1.0,1.0,Mien1
ENSMUSG00000002588,0.2877422375871528,0,1.0,1.0,Pon1
ENSMUSG00000002602,0.573651722068655,0,1.0,1.0,Axl
ENSMUSG00000002603,0.573651722068655,1,0.43653593694915777,1.0,Tgfb1
ENSMUSG00000002608,0.573651722068655,0,1.0,1.0,Ccdc97
ENSMUSG00000002625,0.573651722068655,0,1.0,1.0,Akap8l
ENSMUSG00000002633,0.573651722068655,0,1.0,1.0,Shh
ENSMUSG00000002635,0.573651722068655,0,1.0,1.0,Pdcd2l
ENSMUSG00000002658,0.2749129658475982,0,1.0,1.0,Gtf2f1
ENSMUSG00000002660,0.2749129658475982,0,1.0,1.0,Clpp
ENSMUSG00000002661,0.2749129658475982,0,1.0,1.0,Alkbh7
ENSMUSG00000002664,0.2749129658475982,0,1.0,1.0,Pspn
ENSMUSG00000002668,0.2749129658475982,0,1.0,1.0,Dennd1c
ENSMUSG00000002679,0.4985088447369781,0,1.0,1.0,Med6
ENSMUSG00000002688,0.2749129658475982,1,0.2403617651821572,1.0,Prkd1
ENSMUSG00000002699,0.573651722068655,0,1.0,1.0,Lcp2
ENSMUSG00000002718,0.5351639068499912,1,0.41442669719698416,1.0,Cse1l
ENSMUSG00000002728,0.573651722068655,0,1.0,1.0,Naa20
ENSMUSG00000002731,0.573651722068655,0,1.0,1.0,Prkra
ENSMUSG00000002732,0.573651722068655,0,1.0,1.0,Fkbp7
ENSMUSG00000002733,0.573651722068655,0,1.0,1.0,Plekha3
ENSMUSG00000002741,0.2987387562210567,0,1.0,1.0,Ykt6
ENSMUSG00000002748,0.573651722068655,2,0.11330380685624099,1.0,Baz1b
ENSMUSG00000002763,0.5663207096460523,0,1.0,1.0,Pex6
ENSMUSG00000002767,0.5663207096460523,0,1.0,1.0,Mrpl2
ENSMUSG00000002768,0.5663207096460523,0,1.0,1.0,Mea1
ENSMUSG00000002769,0.5663207096460523,0,1.0,1.0,Gnmt
ENSMUSG00000002771,0.573651722068655,0,1.0,1.0,Grin2d
ENSMUSG00000002778,0.573651722068655,0,1.0,1.0,Kdelr1
ENSMUSG00000002781,0.573651722068655,1,0.43653593694915777,1.0,Tmem143
ENSMUSG00000002797,0.2749129658475982,0,1.0,1.0,Ggct
ENSMUSG00000002799,0.5663207096460523,0,1.0,1.0,Jag2
ENSMUSG00000002803,0.5663207096460523,0,1.0,1.0,Btbd6
ENSMUSG00000002804,0.5663207096460523,0,1.0,1.0,Nudt14
ENSMUSG00000002808,0.5663207096460523,0,1.0,1.0,Epdr1
ENSMUSG00000002812,0.2749129658475982,0,1.0,1.0,Flii
ENSMUSG00000002814,0.2749129658475982,0,1.0,1.0,Top3a
ENSMUSG00000002820,0.5663207096460523,0,1.0,1.0,Atg4d
ENSMUSG00000002825,0.5663207096460523,0,1.0,1.0,Qtrt1
ENSMUSG00000002831,0.2749129658475982,0,1.0,1.0,Plin4
ENSMUSG00000002833,0.2749129658475982,0,1.0,1.0,Hdgfl2
ENSMUSG00000002835,0.2749129658475982,0,1.0,1.0,Chaf1a
ENSMUSG00000002844,0.573651722068655,0,1.0,1.0,Adprh
ENSMUSG00000002845,0.573651722068655,0,1.0,1.0,Tmem39a
ENSMUSG00000002846,0.573651722068655,0,1.0,1.0,Timmdc1
ENSMUSG00000002847,0.573651722068655,0,1.0,1.0,Pla1a
ENSMUSG00000002870,0.573651722068655,0,1.0,1.0,Mcm2
ENSMUSG00000002871,0.573651722068655,0,1.0,1.0,Tpra1
ENSMUSG00000002881,0.2749129658475982,0,1.0,1.0,Nab1
ENSMUSG00000002885,0.5534914379064978,0,1.0,1.0,Adgre5
ENSMUSG00000002897,0.573651722068655,1,0.43653593694915777,1.0,Il17ra
ENSMUSG00000002900,0.573651722068655,1,0.43653593694915777,1.0,Lamb1
ENSMUSG00000002908,0.573651722068655,0,1.0,1.0,Kcnn1
ENSMUSG00000002910,0.573651722068655,0,1.0,1.0,Arrdc2
ENSMUSG00000002930,0.2749129658475982,0,1.0,1.0,Ppp1r17
ENSMUSG00000002944,0.573651722068655,1,0.43653593694915777,1.0,Cd36
ENSMUSG00000002948,0.2877422375871528,0,1.0,1.0,Map2k7
ENSMUSG00000002949,0.2877422375871528,0,1.0,1.0,Timm44
ENSMUSG00000002957,0.573651722068655,0,1.0,1.0,Ap2a2
ENSMUSG00000002963,0.520501882004786,0,1.0,1.0,Pnkp
ENSMUSG00000002968,0.520501882004786,0,1.0,1.0,Med25
ENSMUSG00000002980,0.5663207096460523,0,1.0,1.0,Bcam
ENSMUSG00000002981,0.5663207096460523,0,1.0,1.0,Clptm1
ENSMUSG00000002983,0.5663207096460523,0,1.0,1.0,Relb
ENSMUSG00000002984,0.5663207096460523,1,0.4323899965009572,1.0,Tomm40
ENSMUSG00000002985,0.5663207096460523,0,1.0,1.0,Apoe
ENSMUSG00000002992,0.5663207096460523,0,1.0,1.0,Apoc2
ENSMUSG00000002996,0.573651722068655,3,0.0205924728283804,0.38435548033210987,Hbp1
ENSMUSG00000002997,0.573651722068655,1,0.43653593694915777,1.0,Prkar2b
ENSMUSG00000003031,0.573651722068655,1,0.43653593694915777,1.0,Cdkn1b
ENSMUSG00000003032,0.2749129658475982,0,1.0,1.0,Klf4
ENSMUSG00000003033,0.5663207096460523,0,1.0,1.0,Ap1m1
ENSMUSG00000003037,0.5663207096460523,0,1.0,1.0,Rab8a
ENSMUSG00000003038,0.573651722068655,0,1.0,1.0,Hmgn2
ENSMUSG00000003039,0.5663207096460523,0,1.0,1.0,Fam32a
ENSMUSG00000003051,0.573651722068655,0,1.0,1.0,Elf3
ENSMUSG00000003062,0.5663207096460523,0,1.0,1.0,Stard3nl
ENSMUSG00000003068,0.5663207096460523,1,0.4323899965009572,1.0,Stk11
ENSMUSG00000003070,0.5663207096460523,0,1.0,1.0,Efna2
ENSMUSG00000003072,0.5663207096460523,0,1.0,1.0,Atp5d
ENSMUSG00000003099,0.5663207096460523,0,1.0,1.0,Ppp5c
ENSMUSG00000003119,0.573651722068655,0,1.0,1.0,Cdk12
ENSMUSG00000003123,0.5663207096460523,0,1.0,1.0,Lipe
